Station,Date,Flow
02HC032,1968-02-21,0.297
02HC032,1968-02-22,0.269
02HC032,1968-02-23,0.244
02HC032,1968-02-24,0.221
02HC032,1968-02-25,0.207
02HC032,1968-02-26,0.195
02HC032,1968-02-27,0.193
02HC032,1968-02-28,0.187
02HC032,1968-02-29,0.184
02HC032,1968-03-01,0.178
02HC032,1968-03-02,0.176
02HC032,1968-03-03,0.176
02HC032,1968-03-04,0.176
02HC032,1968-03-05,0.176
02HC032,1968-03-06,0.181
02HC032,1968-03-07,0.195
02HC032,1968-03-08,0.215
02HC032,1968-03-09,0.493
02HC032,1968-03-10,1.19
02HC032,1968-03-11,2.01
02HC032,1968-03-12,1.42
02HC032,1968-03-13,0.991
02HC032,1968-03-14,0.796
02HC032,1968-03-15,0.835
02HC032,1968-03-16,1.81
02HC032,1968-03-17,5.95
02HC032,1968-03-18,7.22
02HC032,1968-03-19,7.96
02HC032,1968-03-20,6.51
02HC032,1968-03-21,4.93
02HC032,1968-03-22,3.45
02HC032,1968-03-23,2.42
02HC032,1968-03-24,1.56
02HC032,1968-03-25,1.7
02HC032,1968-03-26,2.01
02HC032,1968-03-27,2.29
02HC032,1968-03-28,2.55
02HC032,1968-03-29,1.81
02HC032,1968-03-30,1.78
02HC032,1968-03-31,1.76
02HC032,1968-04-01,1.61
02HC032,1968-04-02,1.51
02HC032,1968-04-03,1.36
02HC032,1968-04-04,1.39
02HC032,1968-04-05,1.56
02HC032,1968-04-06,1.4
02HC032,1968-04-07,1.22
02HC032,1968-04-08,1.08
02HC032,1968-04-09,0.934
02HC032,1968-04-10,0.804
02HC032,1968-04-11,0.85
02HC032,1968-04-12,0.762
02HC032,1968-04-13,0.677
02HC032,1968-04-14,0.634
02HC032,1968-04-15,0.597
02HC032,1968-04-16,0.524
02HC032,1968-04-17,0.49
02HC032,1968-04-18,0.447
02HC032,1968-04-19,0.422
02HC032,1968-04-20,0.391
02HC032,1968-04-21,0.365
02HC032,1968-04-22,0.343
02HC032,1968-04-23,0.326
02HC032,1968-04-24,0.447
02HC032,1968-04-25,0.464
02HC032,1968-04-26,0.43
02HC032,1968-04-27,0.365
02HC032,1968-04-28,0.32
02HC032,1968-04-29,0.289
02HC032,1968-04-30,0.311
02HC032,1968-05-01,0.614
02HC032,1968-05-02,0.541
02HC032,1968-05-03,0.498
02HC032,1968-05-04,0.561
02HC032,1968-05-05,0.464
02HC032,1968-05-06,0.399
02HC032,1968-05-07,0.343
02HC032,1968-05-08,0.311
02HC032,1968-05-09,0.311
02HC032,1968-05-10,0.382
02HC032,1968-05-11,0.326
02HC032,1968-05-12,0.32
02HC032,1968-05-13,0.357
02HC032,1968-05-14,0.311
02HC032,1968-05-15,0.43
02HC032,1968-05-16,0.515
02HC032,1968-05-17,0.606
02HC032,1968-05-18,0.481
02HC032,1968-05-19,0.456
02HC032,1968-05-20,1.18
02HC032,1968-05-21,1.15
02HC032,1968-05-22,0.762
02HC032,1968-05-23,0.606
02HC032,1968-05-24,0.49
02HC032,1968-05-25,0.405
02HC032,1968-05-26,0.365
02HC032,1968-05-27,0.32
02HC032,1968-05-28,0.289
02HC032,1968-05-29,0.32
02HC032,1968-05-30,0.405
02HC032,1968-05-31,0.382
02HC032,1968-06-01,0.365
02HC032,1968-06-02,0.326
02HC032,1968-06-03,0.289
02HC032,1968-06-04,0.261
02HC032,1968-06-05,0.238
02HC032,1968-06-06,0.198
02HC032,1968-06-07,0.173
02HC032,1968-06-08,0.153
02HC032,1968-06-09,0.167
02HC032,1968-06-10,0.153
02HC032,1968-06-11,0.147
02HC032,1968-06-12,0.147
02HC032,1968-06-13,0.142
02HC032,1968-06-14,0.13
02HC032,1968-06-15,0.125
02HC032,1968-06-16,0.122
02HC032,1968-06-17,0.116
02HC032,1968-06-18,0.105
02HC032,1968-06-19,0.11
02HC032,1968-06-20,0.099
02HC032,1968-06-21,0.105
02HC032,1968-06-22,0.122
02HC032,1968-06-23,0.11
02HC032,1968-06-24,0.13
02HC032,1968-06-25,0.13
02HC032,1968-06-26,0.49
02HC032,1968-06-27,0.413
02HC032,1968-06-28,0.294
02HC032,1968-06-29,0.261
02HC032,1968-06-30,0.224
02HC032,1968-07-01,0.198
02HC032,1968-07-02,0.153
02HC032,1968-07-03,0.142
02HC032,1968-07-04,0.13
02HC032,1968-07-05,0.125
02HC032,1968-07-06,0.136
02HC032,1968-07-07,0.13
02HC032,1968-07-08,0.11
02HC032,1968-07-09,0.142
02HC032,1968-07-10,0.204
02HC032,1968-07-11,0.153
02HC032,1968-07-12,0.13
02HC032,1968-07-13,0.122
02HC032,1968-07-14,0.11
02HC032,1968-07-15,0.093
02HC032,1968-07-16,0.099
02HC032,1968-07-17,0.105
02HC032,1968-07-18,0.099
02HC032,1968-07-19,0.105
02HC032,1968-07-20,0.093
02HC032,1968-07-21,0.082
02HC032,1968-07-22,0.082
02HC032,1968-07-23,0.076
02HC032,1968-07-24,0.082
02HC032,1968-07-25,0.082
02HC032,1968-07-26,0.074
02HC032,1968-07-27,0.074
02HC032,1968-07-28,0.076
02HC032,1968-07-29,0.068
02HC032,1968-07-30,0.068
02HC032,1968-07-31,0.076
02HC032,1968-08-01,0.116
02HC032,1968-08-02,0.091
02HC032,1968-08-03,0.085
02HC032,1968-08-04,0.085
02HC032,1968-08-05,0.076
02HC032,1968-08-06,0.091
02HC032,1968-08-07,0.091
02HC032,1968-08-08,0.082
02HC032,1968-08-09,0.076
02HC032,1968-08-10,0.074
02HC032,1968-08-11,0.074
02HC032,1968-08-12,0.074
02HC032,1968-08-13,0.074
02HC032,1968-08-14,0.068
02HC032,1968-08-15,0.068
02HC032,1968-08-16,0.068
02HC032,1968-08-17,0.068
02HC032,1968-08-18,0.068
02HC032,1968-08-19,0.068
02HC032,1968-08-20,0.074
02HC032,1968-08-21,0.068
02HC032,1968-08-22,0.105
02HC032,1968-08-23,0.28
02HC032,1968-08-24,0.447
02HC032,1968-08-25,0.252
02HC032,1968-08-26,0.159
02HC032,1968-08-27,0.13
02HC032,1968-08-28,0.11
02HC032,1968-08-29,0.099
02HC032,1968-08-30,0.093
02HC032,1968-08-31,0.091
02HC032,1968-09-01,0.082
02HC032,1968-09-02,0.11
02HC032,1968-09-03,0.122
02HC032,1968-09-04,0.105
02HC032,1968-09-05,0.116
02HC032,1968-09-06,0.167
02HC032,1968-09-07,0.167
02HC032,1968-09-08,0.153
02HC032,1968-09-09,0.125
02HC032,1968-09-10,0.105
02HC032,1968-09-11,0.147
02HC032,1968-09-12,0.147
02HC032,1968-09-13,0.116
02HC032,1968-09-14,0.105
02HC032,1968-09-15,0.093
02HC032,1968-09-16,0.085
02HC032,1968-09-17,0.085
02HC032,1968-09-18,0.076
02HC032,1968-09-19,0.076
02HC032,1968-09-20,0.074
02HC032,1968-09-21,0.074
02HC032,1968-09-22,0.082
02HC032,1968-09-23,0.082
02HC032,1968-09-24,0.082
02HC032,1968-09-25,0.082
02HC032,1968-09-26,0.076
02HC032,1968-09-27,0.082
02HC032,1968-09-28,0.099
02HC032,1968-09-29,0.082
02HC032,1968-09-30,0.085
02HC032,1968-10-01,0.082
02HC032,1968-10-02,0.082
02HC032,1968-10-03,0.11
02HC032,1968-10-04,0.093
02HC032,1968-10-05,0.091
02HC032,1968-10-06,0.091
02HC032,1968-10-07,0.099
02HC032,1968-10-08,0.093
02HC032,1968-10-09,0.091
02HC032,1968-10-10,0.091
02HC032,1968-10-11,0.091
02HC032,1968-10-12,0.091
02HC032,1968-10-13,0.091
02HC032,1968-10-14,0.085
02HC032,1968-10-15,0.085
02HC032,1968-10-16,0.085
02HC032,1968-10-17,0.085
02HC032,1968-10-18,0.093
02HC032,1968-10-19,0.13
02HC032,1968-10-20,0.11
02HC032,1968-10-21,0.116
02HC032,1968-10-22,0.116
02HC032,1968-10-23,0.11
02HC032,1968-10-24,0.099
02HC032,1968-10-25,0.099
02HC032,1968-10-26,0.11
02HC032,1968-10-27,0.11
02HC032,1968-10-28,0.105
02HC032,1968-10-29,0.105
02HC032,1968-10-30,0.105
02HC032,1968-10-31,0.099
02HC032,1968-11-01,0.099
02HC032,1968-11-02,0.099
02HC032,1968-11-03,0.099
02HC032,1968-11-04,0.093
02HC032,1968-11-05,0.093
02HC032,1968-11-06,0.091
02HC032,1968-11-07,0.116
02HC032,1968-11-08,0.159
02HC032,1968-11-09,0.159
02HC032,1968-11-10,0.153
02HC032,1968-11-11,0.136
02HC032,1968-11-12,0.13
02HC032,1968-11-13,0.13
02HC032,1968-11-14,0.125
02HC032,1968-11-15,0.173
02HC032,1968-11-16,0.232
02HC032,1968-11-17,0.261
02HC032,1968-11-18,0.275
02HC032,1968-11-19,0.32
02HC032,1968-11-20,0.275
02HC032,1968-11-21,0.232
02HC032,1968-11-22,0.21
02HC032,1968-11-23,0.252
02HC032,1968-11-24,0.261
02HC032,1968-11-25,0.238
02HC032,1968-11-26,0.232
02HC032,1968-11-27,0.246
02HC032,1968-11-28,0.473
02HC032,1968-11-29,1.75
02HC032,1968-11-30,1.06
02HC032,1968-12-01,0.739
02HC032,1968-12-02,0.606
02HC032,1968-12-03,0.569
02HC032,1968-12-04,0.864
02HC032,1968-12-05,1.1
02HC032,1968-12-06,0.677
02HC032,1968-12-07,0.606
02HC032,1968-12-08,0.561
02HC032,1968-12-09,0.946
02HC032,1968-12-10,0.816
02HC032,1968-12-11,0.422
02HC032,1968-12-12,0.311
02HC032,1968-12-13,0.32
02HC032,1968-12-14,0.365
02HC032,1968-12-15,0.606
02HC032,1968-12-16,0.365
02HC032,1968-12-17,0.246
02HC032,1968-12-18,0.232
02HC032,1968-12-19,0.218
02HC032,1968-12-20,0.204
02HC032,1968-12-21,0.184
02HC032,1968-12-22,0.204
02HC032,1968-12-23,0.204
02HC032,1968-12-24,0.334
02HC032,1968-12-25,0.224
02HC032,1968-12-26,0.207
02HC032,1968-12-27,0.178
02HC032,1968-12-28,0.198
02HC032,1968-12-29,0.227
02HC032,1968-12-30,0.261
02HC032,1968-12-31,0.297
02HC032,1969-01-01,0.294
02HC032,1969-01-02,0.278
02HC032,1969-01-03,0.261
02HC032,1969-01-04,0.249
02HC032,1969-01-05,0.238
02HC032,1969-01-06,0.229
02HC032,1969-01-07,0.221
02HC032,1969-01-08,0.218
02HC032,1969-01-09,0.218
02HC032,1969-01-10,0.212
02HC032,1969-01-11,0.21
02HC032,1969-01-12,0.207
02HC032,1969-01-13,0.204
02HC032,1969-01-14,0.204
02HC032,1969-01-15,0.204
02HC032,1969-01-16,0.207
02HC032,1969-01-17,0.212
02HC032,1969-01-18,0.232
02HC032,1969-01-19,0.362
02HC032,1969-01-20,0.818
02HC032,1969-01-21,0.487
02HC032,1969-01-22,0.467
02HC032,1969-01-23,0.459
02HC032,1969-01-24,1.44
02HC032,1969-01-25,1.73
02HC032,1969-01-26,2.18
02HC032,1969-01-27,2.37
02HC032,1969-01-28,2.01
02HC032,1969-01-29,1.68
02HC032,1969-01-30,2.32
02HC032,1969-01-31,3.99
02HC032,1969-02-01,2.3
02HC032,1969-02-02,1.33
02HC032,1969-02-03,0.963
02HC032,1969-02-04,0.821
02HC032,1969-02-05,0.736
02HC032,1969-02-06,0.671
02HC032,1969-02-07,0.626
02HC032,1969-02-08,0.572
02HC032,1969-02-09,0.527
02HC032,1969-02-10,0.49
02HC032,1969-02-11,0.453
02HC032,1969-02-12,0.416
02HC032,1969-02-13,0.391
02HC032,1969-02-14,0.365
02HC032,1969-02-15,0.357
02HC032,1969-02-16,0.343
02HC032,1969-02-17,0.334
02HC032,1969-02-18,0.326
02HC032,1969-02-19,0.289
02HC032,1969-02-20,0.249
02HC032,1969-02-21,0.232
02HC032,1969-02-22,0.261
02HC032,1969-02-23,0.255
02HC032,1969-02-24,0.246
02HC032,1969-02-25,0.244
02HC032,1969-02-26,0.238
02HC032,1969-02-27,0.238
02HC032,1969-02-28,0.246
02HC032,1969-03-01,0.238
02HC032,1969-03-02,0.227
02HC032,1969-03-03,0.21
02HC032,1969-03-04,0.204
02HC032,1969-03-05,0.19
02HC032,1969-03-06,0.178
02HC032,1969-03-07,0.173
02HC032,1969-03-08,0.178
02HC032,1969-03-09,0.178
02HC032,1969-03-10,0.178
02HC032,1969-03-11,0.178
02HC032,1969-03-12,0.161
02HC032,1969-03-13,0.147
02HC032,1969-03-14,0.147
02HC032,1969-03-15,0.156
02HC032,1969-03-16,0.181
02HC032,1969-03-17,0.762
02HC032,1969-03-18,2.49
02HC032,1969-03-19,3.99
02HC032,1969-03-20,4.53
02HC032,1969-03-21,10.5
02HC032,1969-03-22,3.28
02HC032,1969-03-23,2.72
02HC032,1969-03-24,2.8
02HC032,1969-03-25,2.94
02HC032,1969-03-26,2.19
02HC032,1969-03-27,1.41
02HC032,1969-03-28,1.25
02HC032,1969-03-29,2.21
02HC032,1969-03-30,1.31
02HC032,1969-03-31,0.923
02HC032,1969-04-01,0.725
02HC032,1969-04-02,1.42
02HC032,1969-04-03,1.48
02HC032,1969-04-04,1.36
02HC032,1969-04-05,6.23
02HC032,1969-04-06,2.11
02HC032,1969-04-07,1.42
02HC032,1969-04-08,1.19
02HC032,1969-04-09,0.991
02HC032,1969-04-10,1.16
02HC032,1969-04-11,1.22
02HC032,1969-04-12,1.11
02HC032,1969-04-13,0.66
02HC032,1969-04-14,0.569
02HC032,1969-04-15,0.719
02HC032,1969-04-16,0.804
02HC032,1969-04-17,1.07
02HC032,1969-04-18,5.83
02HC032,1969-04-19,4.11
02HC032,1969-04-20,1.83
02HC032,1969-04-21,1.37
02HC032,1969-04-22,1.28
02HC032,1969-04-23,1.28
02HC032,1969-04-24,1.44
02HC032,1969-04-25,1.12
02HC032,1969-04-26,0.903
02HC032,1969-04-27,0.762
02HC032,1969-04-28,1.38
02HC032,1969-04-29,1.87
02HC032,1969-04-30,1.26
02HC032,1969-05-01,0.909
02HC032,1969-05-02,0.762
02HC032,1969-05-03,0.719
02HC032,1969-05-04,0.654
02HC032,1969-05-05,0.572
02HC032,1969-05-06,0.51
02HC032,1969-05-07,0.464
02HC032,1969-05-08,0.634
02HC032,1969-05-09,0.926
02HC032,1969-05-10,1.08
02HC032,1969-05-11,1.15
02HC032,1969-05-12,1.05
02HC032,1969-05-13,0.872
02HC032,1969-05-14,0.75
02HC032,1969-05-15,0.668
02HC032,1969-05-16,0.603
02HC032,1969-05-17,0.524
02HC032,1969-05-18,0.878
02HC032,1969-05-19,2.46
02HC032,1969-05-20,1.64
02HC032,1969-05-21,1.13
02HC032,1969-05-22,0.898
02HC032,1969-05-23,0.762
02HC032,1969-05-24,0.663
02HC032,1969-05-25,0.566
02HC032,1969-05-26,0.462
02HC032,1969-05-27,0.391
02HC032,1969-05-28,0.343
02HC032,1969-05-29,0.3
02HC032,1969-05-30,0.261
02HC032,1969-05-31,0.19
02HC032,1969-06-01,0.187
02HC032,1969-06-02,0.198
02HC032,1969-06-03,0.263
02HC032,1969-06-04,0.28
02HC032,1969-06-05,0.249
02HC032,1969-06-06,0.229
02HC032,1969-06-07,0.207
02HC032,1969-06-08,0.176
02HC032,1969-06-09,0.159
02HC032,1969-06-10,0.136
02HC032,1969-06-11,0.125
02HC032,1969-06-12,0.11
02HC032,1969-06-13,0.19
02HC032,1969-06-14,0.139
02HC032,1969-06-15,0.127
02HC032,1969-06-16,0.122
02HC032,1969-06-17,0.119
02HC032,1969-06-18,0.17
02HC032,1969-06-19,0.181
02HC032,1969-06-20,0.184
02HC032,1969-06-21,0.147
02HC032,1969-06-22,0.122
02HC032,1969-06-23,0.119
02HC032,1969-06-24,0.125
02HC032,1969-06-25,0.116
02HC032,1969-06-26,0.113
02HC032,1969-06-27,0.113
02HC032,1969-06-28,0.085
02HC032,1969-06-29,0.13
02HC032,1969-06-30,0.071
02HC032,1969-07-01,0.068
02HC032,1969-07-02,0.034
02HC032,1969-07-03,0.076
02HC032,1969-07-04,0.076
02HC032,1969-07-05,0.15
02HC032,1969-07-06,0.082
02HC032,1969-07-07,0.116
02HC032,1969-07-08,0.065
02HC032,1969-07-09,0.068
02HC032,1969-07-10,0.074
02HC032,1969-07-11,0.065
02HC032,1969-07-12,0.062
02HC032,1969-07-13,0.057
02HC032,1969-07-14,0.057
02HC032,1969-07-15,0.051
02HC032,1969-07-16,0.051
02HC032,1969-07-17,0.051
02HC032,1969-07-18,0.051
02HC032,1969-07-19,0.048
02HC032,1969-07-20,0.051
02HC032,1969-07-21,0.054
02HC032,1969-07-22,0.051
02HC032,1969-07-23,0.048
02HC032,1969-07-24,0.062
02HC032,1969-07-25,0.074
02HC032,1969-07-26,0.062
02HC032,1969-07-27,0.071
02HC032,1969-07-28,0.079
02HC032,1969-07-29,0.076
02HC032,1969-07-30,0.093
02HC032,1969-07-31,0.091
02HC032,1969-08-01,0.082
02HC032,1969-08-02,0.082
02HC032,1969-08-03,0.074
02HC032,1969-08-04,0.071
02HC032,1969-08-05,0.074
02HC032,1969-08-06,0.096
02HC032,1969-08-07,0.071
02HC032,1969-08-08,0.076
02HC032,1969-08-09,0.071
02HC032,1969-08-10,0.065
02HC032,1969-08-11,0.065
02HC032,1969-08-12,0.065
02HC032,1969-08-13,0.062
02HC032,1969-08-14,0.059
02HC032,1969-08-15,0.059
02HC032,1969-08-16,0.105
02HC032,1969-08-17,0.147
02HC032,1969-08-18,0.178
02HC032,1969-08-19,0.15
02HC032,1969-08-20,0.11
02HC032,1969-08-21,0.099
02HC032,1969-08-22,0.085
02HC032,1969-08-23,0.076
02HC032,1969-08-24,0.071
02HC032,1969-08-25,0.065
02HC032,1969-08-26,0.059
02HC032,1969-08-27,0.059
02HC032,1969-08-28,0.059
02HC032,1969-08-29,0.057
02HC032,1969-08-30,0.057
02HC032,1969-08-31,0.057
02HC032,1969-09-01,0.057
02HC032,1969-09-02,0.057
02HC032,1969-09-03,0.054
02HC032,1969-09-04,0.054
02HC032,1969-09-05,0.059
02HC032,1969-09-06,0.059
02HC032,1969-09-07,0.057
02HC032,1969-09-08,0.059
02HC032,1969-09-09,0.057
02HC032,1969-09-10,0.057
02HC032,1969-09-11,0.057
02HC032,1969-09-12,0.059
02HC032,1969-09-13,0.057
02HC032,1969-09-14,0.057
02HC032,1969-09-15,0.054
02HC032,1969-09-16,0.059
02HC032,1969-09-17,0.062
02HC032,1969-09-18,0.057
02HC032,1969-09-19,0.057
02HC032,1969-09-20,0.057
02HC032,1969-09-21,0.057
02HC032,1969-09-22,0.059
02HC032,1969-09-23,0.059
02HC032,1969-09-24,0.074
02HC032,1969-09-25,0.068
02HC032,1969-09-26,0.065
02HC032,1969-09-27,0.059
02HC032,1969-09-28,0.062
02HC032,1969-09-29,0.059
02HC032,1969-09-30,0.059
02HC032,1969-10-01,0.059
02HC032,1969-10-02,0.076
02HC032,1969-10-03,0.062
02HC032,1969-10-04,0.059
02HC032,1969-10-05,0.057
02HC032,1969-10-06,0.059
02HC032,1969-10-07,0.065
02HC032,1969-10-08,0.065
02HC032,1969-10-09,0.059
02HC032,1969-10-10,0.065
02HC032,1969-10-11,0.062
02HC032,1969-10-12,0.062
02HC032,1969-10-13,0.068
02HC032,1969-10-14,0.068
02HC032,1969-10-15,0.059
02HC032,1969-10-16,0.074
02HC032,1969-10-17,0.074
02HC032,1969-10-18,0.062
02HC032,1969-10-19,0.068
02HC032,1969-10-20,0.096
02HC032,1969-10-21,0.079
02HC032,1969-10-22,0.096
02HC032,1969-10-23,0.093
02HC032,1969-10-24,0.082
02HC032,1969-10-25,0.088
02HC032,1969-10-26,0.085
02HC032,1969-10-27,0.082
02HC032,1969-10-28,0.082
02HC032,1969-10-29,0.079
02HC032,1969-10-30,0.076
02HC032,1969-10-31,0.079
02HC032,1969-11-01,0.091
02HC032,1969-11-02,0.255
02HC032,1969-11-03,0.235
02HC032,1969-11-04,0.204
02HC032,1969-11-05,0.159
02HC032,1969-11-06,0.133
02HC032,1969-11-07,0.122
02HC032,1969-11-08,0.105
02HC032,1969-11-09,0.102
02HC032,1969-11-10,0.099
02HC032,1969-11-11,0.099
02HC032,1969-11-12,0.113
02HC032,1969-11-13,0.119
02HC032,1969-11-14,0.161
02HC032,1969-11-15,0.201
02HC032,1969-11-16,0.17
02HC032,1969-11-17,0.15
02HC032,1969-11-18,0.153
02HC032,1969-11-19,0.32
02HC032,1969-11-20,0.51
02HC032,1969-11-21,0.379
02HC032,1969-11-22,0.266
02HC032,1969-11-23,0.232
02HC032,1969-11-24,0.198
02HC032,1969-11-25,0.187
02HC032,1969-11-26,0.181
02HC032,1969-11-27,0.17
02HC032,1969-11-28,0.159
02HC032,1969-11-29,0.136
02HC032,1969-11-30,0.105
02HC032,1969-12-01,0.13
02HC032,1969-12-02,0.147
02HC032,1969-12-03,0.13
02HC032,1969-12-04,0.122
02HC032,1969-12-05,0.125
02HC032,1969-12-06,0.125
02HC032,1969-12-07,0.125
02HC032,1969-12-08,0.125
02HC032,1969-12-09,0.127
02HC032,1969-12-10,0.13
02HC032,1969-12-11,0.133
02HC032,1969-12-12,0.136
02HC032,1969-12-13,0.142
02HC032,1969-12-14,0.144
02HC032,1969-12-15,0.15
02HC032,1969-12-16,0.159
02HC032,1969-12-17,0.153
02HC032,1969-12-18,0.147
02HC032,1969-12-19,0.15
02HC032,1969-12-20,0.153
02HC032,1969-12-21,0.147
02HC032,1969-12-22,0.144
02HC032,1969-12-23,0.142
02HC032,1969-12-24,0.139
02HC032,1969-12-25,0.136
02HC032,1969-12-26,0.13
02HC032,1969-12-27,0.127
02HC032,1969-12-28,0.125
02HC032,1969-12-29,0.122
02HC032,1969-12-30,0.122
02HC032,1969-12-31,0.119
02HC032,1970-01-01,0.119
02HC032,1970-01-02,0.116
02HC032,1970-01-03,0.116
02HC032,1970-01-04,0.113
02HC032,1970-01-05,0.11
02HC032,1970-01-06,0.11
02HC032,1970-01-07,0.108
02HC032,1970-01-08,0.105
02HC032,1970-01-09,0.105
02HC032,1970-01-10,0.102
02HC032,1970-01-11,0.102
02HC032,1970-01-12,0.099
02HC032,1970-01-13,0.099
02HC032,1970-01-14,0.099
02HC032,1970-01-15,0.099
02HC032,1970-01-16,0.099
02HC032,1970-01-17,0.099
02HC032,1970-01-18,0.099
02HC032,1970-01-19,0.099
02HC032,1970-01-20,0.096
02HC032,1970-01-21,0.096
02HC032,1970-01-22,0.096
02HC032,1970-01-23,0.096
02HC032,1970-01-24,0.096
02HC032,1970-01-25,0.096
02HC032,1970-01-26,0.096
02HC032,1970-01-27,0.102
02HC032,1970-01-28,0.125
02HC032,1970-01-29,0.153
02HC032,1970-01-30,0.15
02HC032,1970-01-31,0.142
02HC032,1970-02-01,0.136
02HC032,1970-02-02,0.133
02HC032,1970-02-03,0.13
02HC032,1970-02-04,0.13
02HC032,1970-02-05,0.127
02HC032,1970-02-06,0.127
02HC032,1970-02-07,0.127
02HC032,1970-02-08,0.127
02HC032,1970-02-09,0.125
02HC032,1970-02-10,0.125
02HC032,1970-02-11,0.125
02HC032,1970-02-12,0.125
02HC032,1970-02-13,0.125
02HC032,1970-02-14,0.127
02HC032,1970-02-15,0.127
02HC032,1970-02-16,0.13
02HC032,1970-02-17,0.133
02HC032,1970-02-18,0.136
02HC032,1970-02-19,0.142
02HC032,1970-02-20,0.15
02HC032,1970-02-21,0.156
02HC032,1970-02-22,0.161
02HC032,1970-02-23,0.159
02HC032,1970-02-24,0.159
02HC032,1970-02-25,0.156
02HC032,1970-02-26,0.159
02HC032,1970-02-27,0.161
02HC032,1970-02-28,0.164
02HC032,1970-03-01,0.17
02HC032,1970-03-02,0.173
02HC032,1970-03-03,0.178
02HC032,1970-03-04,0.184
02HC032,1970-03-05,0.187
02HC032,1970-03-06,0.19
02HC032,1970-03-07,0.201
02HC032,1970-03-08,0.224
02HC032,1970-03-09,0.224
02HC032,1970-03-10,0.218
02HC032,1970-03-11,0.218
02HC032,1970-03-12,0.198
02HC032,1970-03-13,0.198
02HC032,1970-03-14,0.198
02HC032,1970-03-15,0.204
02HC032,1970-03-16,0.204
02HC032,1970-03-17,0.204
02HC032,1970-03-18,0.224
02HC032,1970-03-19,0.266
02HC032,1970-03-20,0.306
02HC032,1970-03-21,0.416
02HC032,1970-03-22,0.507
02HC032,1970-03-23,0.665
02HC032,1970-03-24,0.985
02HC032,1970-03-25,1.33
02HC032,1970-03-26,1.41
02HC032,1970-03-27,1.38
02HC032,1970-03-28,1.49
02HC032,1970-03-29,1.19
02HC032,1970-03-30,1.1
02HC032,1970-03-31,0.98
02HC032,1970-04-01,1.05
02HC032,1970-04-02,1.36
02HC032,1970-04-03,1.65
02HC032,1970-04-04,1.93
02HC032,1970-04-05,1.97
02HC032,1970-04-06,2.1
02HC032,1970-04-07,2.31
02HC032,1970-04-08,2.94
02HC032,1970-04-09,4.84
02HC032,1970-04-10,3.28
02HC032,1970-04-11,1.93
02HC032,1970-04-12,1.65
02HC032,1970-04-13,1.47
02HC032,1970-04-14,1.41
02HC032,1970-04-15,1.27
02HC032,1970-04-16,1.11
02HC032,1970-04-17,0.988
02HC032,1970-04-18,0.889
02HC032,1970-04-19,0.779
02HC032,1970-04-20,1.55
02HC032,1970-04-21,2.27
02HC032,1970-04-22,1.73
02HC032,1970-04-23,1.35
02HC032,1970-04-24,1.13
02HC032,1970-04-25,1.13
02HC032,1970-04-26,1.11
02HC032,1970-04-27,0.946
02HC032,1970-04-28,0.883
02HC032,1970-04-29,0.75
02HC032,1970-04-30,0.626
02HC032,1970-05-01,0.58
02HC032,1970-05-02,0.547
02HC032,1970-05-03,0.51
02HC032,1970-05-04,0.459
02HC032,1970-05-05,0.419
02HC032,1970-05-06,0.399
02HC032,1970-05-07,0.379
02HC032,1970-05-08,0.365
02HC032,1970-05-09,0.362
02HC032,1970-05-10,0.36
02HC032,1970-05-11,0.343
02HC032,1970-05-12,0.326
02HC032,1970-05-13,0.311
02HC032,1970-05-14,0.309
02HC032,1970-05-15,0.32
02HC032,1970-05-16,0.532
02HC032,1970-05-17,0.697
02HC032,1970-05-18,0.555
02HC032,1970-05-19,0.428
02HC032,1970-05-20,0.36
02HC032,1970-05-21,0.3
02HC032,1970-05-22,0.3
02HC032,1970-05-23,0.334
02HC032,1970-05-24,0.317
02HC032,1970-05-25,0.467
02HC032,1970-05-26,1.24
02HC032,1970-05-27,0.81
02HC032,1970-05-28,0.552
02HC032,1970-05-29,0.405
02HC032,1970-05-30,0.326
02HC032,1970-05-31,0.278
02HC032,1970-06-01,0.241
02HC032,1970-06-02,0.204
02HC032,1970-06-03,0.187
02HC032,1970-06-04,0.178
02HC032,1970-06-05,0.153
02HC032,1970-06-06,0.142
02HC032,1970-06-07,0.125
02HC032,1970-06-08,0.119
02HC032,1970-06-09,0.108
02HC032,1970-06-10,0.088
02HC032,1970-06-11,0.096
02HC032,1970-06-12,0.093
02HC032,1970-06-13,0.088
02HC032,1970-06-14,0.082
02HC032,1970-06-15,0.085
02HC032,1970-06-16,0.085
02HC032,1970-06-17,0.096
02HC032,1970-06-18,0.099
02HC032,1970-06-19,0.096
02HC032,1970-06-20,0.091
02HC032,1970-06-21,0.088
02HC032,1970-06-22,0.082
02HC032,1970-06-23,0.079
02HC032,1970-06-24,0.082
02HC032,1970-06-25,0.068
02HC032,1970-06-26,0.076
02HC032,1970-06-27,0.105
02HC032,1970-06-28,0.088
02HC032,1970-06-29,0.085
02HC032,1970-06-30,0.085
02HC032,1970-07-01,0.082
02HC032,1970-07-02,0.085
02HC032,1970-07-03,0.079
02HC032,1970-07-04,0.116
02HC032,1970-07-05,0.102
02HC032,1970-07-06,0.082
02HC032,1970-07-07,0.079
02HC032,1970-07-08,0.076
02HC032,1970-07-09,0.074
